"ClaimID", "Remove", "ObjectID", PropertyID", "PropertyValue", "SourceID", "TimeStamp" 
"13868277","","9781558607583","AuthorsNamesList","Harmon, Paul","Limelight Bookshop","null"
"13868278","","9781558607583","AuthorsNamesList","Harmon","Gunter Koppon","null"
"13868279","","9781558607583","AuthorsNamesList","Harmon","WorldOfBooks","null"
"13868280","","9781558608306","AuthorsNamesList","Friedlein, Ashley","The Bookman, Inc.","null"
"13868281","","9781558608306","AuthorsNamesList","Friedlein, Ashley","BookFargo C/O Christopher Roman","null"
"13868282","","9781558608306","AuthorsNamesList","Ashley Friedlein","A1Books","null"
"13868283","","9781558608306","AuthorsNamesList","Friedlein, Ashley","Powell's  Books","null"
"13868284","","9781558608306","AuthorsNamesList","Friedlein, Ashley","Browns Books","null"
"13868285","","9781558608306","AuthorsNamesList","Friedlein","SARL Culture-Factory","null"
"13868286","","9781558608306","AuthorsNamesList","Ashley Friedlein","Papamedia.com","null"
"13868287","","9781558608306","AuthorsNamesList","FRIEDLEIN, ASHLEY","Quartermelon","null"
"13868288","","9781558608306","AuthorsNamesList","Friedlein","Helion & Company Ltd","null"
"13868289","","9781558608306","AuthorsNamesList","FRIEDLEIN, ASHLEY","LAKESIDE BOOKS","null"
"13868290","","9781558608306","AuthorsNamesList","FRIEDLEIN, ASHLEY","LAKESIDE BOOKS","null"
"13868291","","9781558608306","AuthorsNamesList","Friedlein, Ashley","Caiman","null"
"13868292","","9781558608306","AuthorsNamesList","Friedlein, Ashley","TheBookCom","null"
"13868293","","9781558608306","AuthorsNamesList","Friedlein","The Book Depository","null"
"13868294","","9781558608306","AuthorsNamesList","Friedlein","Bobs Books","null"
"13868295","","9781558608306","AuthorsNamesList","Friedlein, Ashley","FREE POSTAGE ! @thebookcompany","null"
"13868296","","9781558608306","AuthorsNamesList","Friedlein","Books Down Under","null"
"13868297","","9781558608306","AuthorsNamesList","FRIEDLEIN, ASHLEY","Bobs Books","null"
"13868298","","9781558608306","AuthorsNamesList","Friedlein","Gunter Koppon","null"
"13868299","","9781558608306","AuthorsNamesList","Friedlein","WorldOfBooks","null"
"13868300","","9781558608306","AuthorsNamesList","Ashley Friedlein","Revaluation Books","null"
"13868301","","9781558608306","AuthorsNamesList","Friedlein","Gunars Store","null"
"13868302","","9781558608306","AuthorsNamesList","Friedlein, Ashley","Limelight Bookshop","null"
"13868303","","9781555582807","AuthorsNamesList","Guruge, Anura","The Bookman, Inc.","null"
"13868304","","9781555582807","AuthorsNamesList","Guruge..","Sandra Gudac","null"
"13868305","","9781555582807","AuthorsNamesList","Guruge, Anura","Powell's  Books","null"
"13868306","","9781555582807","AuthorsNamesList","Anura Guruge","A1Books","null"
"13868307","","9781555582807","AuthorsNamesList","Anura Guruge","boox2relyon","null"
"13868308","","9781555582807","AuthorsNamesList","Guruge, Anura","Versandantiquariat Robert A. Mueller","null"
"13868309","","9781555582807","AuthorsNamesList","Anura Guruge","Papamedia.com","null"
"13868310","","9781555582807","AuthorsNamesList","Anura Guruge","Revaluation Books","null"
"13868311","","9781555582807","AuthorsNamesList","Guruge, Anura","Limelight Bookshop","null"
"13868312","","9780750674744","AuthorsNamesList","Firestone, Joseph M.,","Pavillion IV Books","null"
"13868313","","9780750674744","AuthorsNamesList","Firestone, Joseph M. Ph.D.","Cassidy's  Bookstore","null"
"13868314","","9780750674744","AuthorsNamesList","Joseph M. Firestone","A1Books","null"
"13868315","","9780750674744","AuthorsNamesList","By (author) Firestone, Joseph M.","Quartermelon","null"
"13868316","","9780750674744","AuthorsNamesList","Firestone, Joseph","Browns Books","null"
"13868317","","9780750674744","AuthorsNamesList","Firestone, Joseph M.","Caiman","null"
"13868318","","9780750674744","AuthorsNamesList","FIRESTONE, JOSEPH","Quartermelon","null"
"13868319","","9780750674744","AuthorsNamesList","By (author) Firestone, Joseph M.","Stratford Books","null"
"13868320","","9780750674744","AuthorsNamesList","Joseph M. Firestone","Book Lovers USA","null"
"13868321","","9780750674744","AuthorsNamesList","Joseph M. Firestone","A1Books","null"
"13868322","","9780750674744","AuthorsNamesList","Firestone","SARL Culture-Factory","null"
"13868323","","9780750674744","AuthorsNamesList","FIRESTONE, JOSEPH","LAKESIDE BOOKS","null"
"13868324","","9780750674744","AuthorsNamesList","FIRESTONE, JOSEPH","LAKESIDE BOOKS","null"
"13868325","","9780750674744","AuthorsNamesList","Firestone, Joseph M.","Versandantiquariat Robert A. Mueller","null"
"13868326","","9780750674744","AuthorsNamesList","FIRESTONE","The Book Depository","null"
"13868327","","9780750674744","AuthorsNamesList","Joseph M. Firestone","Papamedia.com","null"
"13868328","","9780750674744","AuthorsNamesList","Firestone,Joseph","Bobs Books","null"
"13868329","","9780750674744","AuthorsNamesList","Firestone, Joseph M.","Revaluation Books","null"
"13868330","","9780750674744","AuthorsNamesList","FIRESTONE, JOSEPH","Bobs Books","null"
"13868331","","9780750674744","AuthorsNamesList","Firestone,Joseph","Books Down Under","null"
"13868332","","9780750674744","AuthorsNamesList","Firestone,Joseph","WorldOfBooks","null"
"13868333","","9780750674744","AuthorsNamesList","Firestone,Joseph","Gunter Koppon","null"
"13868334","","9780750674744","AuthorsNamesList","Firestone, Joseph M.","Limelight Bookshop","null"
"13868335","","9780750674744","AuthorsNamesList","Firestone,Joseph","Gunars Store","null"
"13868336","","9781555582906","AuthorsNamesList","Erbschloe, Michael","Powell's  Books","null"
"13868337","","9781555582906","AuthorsNamesList","Michael Erbschloe","Papamedia.com","null"
"13868338","","9781555582906","AuthorsNamesList","ERBSCHLOE, MICHAEL","LAKESIDE BOOKS","null"
"13868339","","9781555582906","AuthorsNamesList","Erbschloe, Michael","Caiman","null"
"13868340","","9781555582906","AuthorsNamesList","Erbschloe, Michael","Paperbackshop-US","null"
"13868341","","9781555582906","AuthorsNamesList","Erbschloe, Michael","Books2Anywhere.com","null"
"13868342","","9781555582906","AuthorsNamesList","ERBSCHLOE, MICHAEL","Quartermelon","null"
"13868343","","9781555582906","AuthorsNamesList","Erbschloe, Michael (Author)","Quartermelon","null"
"13868344","","9781555582906","AuthorsNamesList","Michael Erbschloe","paperbackworld.de","null"
"13868345","","9781555582906","AuthorsNamesList","Erbschloe, Michael","TheBookCom","null"
"13868346","","9781555582906","AuthorsNamesList","Erbschloe, Michael","FREE POSTAGE ! @thebookcompany","null"
"13868347","","9781555582906","AuthorsNamesList","Erbschloe, Michael","Revaluation Books","null"
"13868348","","9781555582906","AuthorsNamesList","Erbschloe, Michael","Limelight Bookshop","null"
"13868349","","9781555582647","AuthorsNamesList","Winston, Alan","Powell's  Books","null"
"13868350","","9781555582647","AuthorsNamesList","Alan Winston","86 Books","null"
"13868351","","9781555582647","AuthorsNamesList","Winston, Alan","flickswap.com llc","null"
"13868352","","9781555582647","AuthorsNamesList","Alan Winston","A1Books","null"
"13868353","","9781555582647","AuthorsNamesList","Alan Winston","A1Books","null"
"13868354","","9781555582647","AuthorsNamesList","Winston, Alan","Caiman","null"
"13868355","","9781555582647","AuthorsNamesList","Alan Winston","boox2relyon","null"
"13868356","","9781555582647","AuthorsNamesList","Winston, Alan","Versandantiquariat Robert A. Mueller","null"
"13868357","","9781555582647","AuthorsNamesList","Alan Winston","Papamedia.com","null"
"13868358","","9781555582647","AuthorsNamesList","Winston, Alan","Revaluation Books","null"
"13868359","","9781555582647","AuthorsNamesList","Winston, Alan","Limelight Bookshop","null"
"13868360","","9781555582630","AuthorsNamesList","Jeffrey Peel","PIMA","null"
"13868361","","9781555582630","AuthorsNamesList","Peel, Jeffrey","Powell's  Books","null"
"13868362","","9781555582630","AuthorsNamesList","Jeffrey Peel","A1Books","null"
"13868363","","9781555582630","AuthorsNamesList","Jeffrey Peel","A1Books","null"
"13868364","","9781555582630","AuthorsNamesList","Peel, Jeffrey","DotCom Liquidators / DC 1","null"
"13868365","","9781555582630","AuthorsNamesList","Jeffrey Peel","boox2relyon","null"
"13868366","","9781555582630","AuthorsNamesList","Jeffrey Peel","Papamedia.com","null"
"13868367","","9781555582630","AuthorsNamesList","Peel,Jeffrey","Bobs Books","null"
"13868368","","9781555582630","AuthorsNamesList","Jeffrey Peel","Revaluation Books","null"
"13868369","","9781555582630","AuthorsNamesList","Peel,Jeffrey","Books Down Under","null"
"13868370","","9781555582630","AuthorsNamesList","Peel,Jeffrey","WorldOfBooks","null"
"13868371","","9781555582630","AuthorsNamesList","Peel,Jeffrey","Gunter Koppon","null"
"13868372","","9781555582630","AuthorsNamesList","Peel, Jeffrey","Limelight Bookshop","null"
"13868373","","9781555582630","AuthorsNamesList","Peel,Jeffrey","Gunars Store","null"
"13868374","","9781555582562","AuthorsNamesList","Breakfield, Charles V. and Roxanne E. Burkey","Ulrich Books, LLC","null"
"13868375","","9781555582562","AuthorsNamesList","Charles Breakfield Roxanne Burkey","Bookbox","null"
"13868376","","9781555582562","AuthorsNamesList","Charles Breakfield Roxanne Burkey","Bookbox","null"
"13868377","","9781555582562","AuthorsNamesList","Breakfield, Charles V.; Burkey, Roxannee","P.C. Schmidt, Bookseller","null"
"13868378","","9781555582562","AuthorsNamesList","Breakfield, Charles; Burkey, Roxanne","Scholar's Basement","null"
"13868379","","9781555582562","AuthorsNamesList","Breakfield, Charles; Burkey, Roxanne","flickswap.com llc","null"
"13868380","","9781555582562","AuthorsNamesList","Charles V. Breakfield, Roxanne E. Burkey","A1Books","null"
"13868381","","9781555582562","AuthorsNamesList","Breakfield, Charles V./ Burkey, Roxanne","Paperbackshop-US","null"
"13868382","","9781555582562","AuthorsNamesList","Charles Breakfield","Papamedia.com","null"
"13868383","","9781555582562","AuthorsNamesList","Roxanne E. Burkey, Charles Breakfield, Charles V. Breakfield","paperbackworld.de","null"
"13868384","","9781555582562","AuthorsNamesList","Breakfield, Charles V.","Limelight Bookshop","null"
"13868385","","9780080439976","AuthorsNamesList","Khalil, Tarek; Mason, Robert M.; Lefebvre, Louis A.","EnjoyStudy","null"
"13868386","","9780080439976","AuthorsNamesList","Edelstein","Caiman","null"
"13868387","","9780080439976","AuthorsNamesList","Khalil, Tarek M. (Edt)/ Lefebvre, Louis","Paperbackshop-US","null"
"13868388","","9780080439976","AuthorsNamesList","Tarek Khalil, et al","Papamedia.com","null"
"13868389","","9780080439976","AuthorsNamesList","Edelstein (Author) Khalil, Tarek (Editor) Lefebvre, Louis A. (Editor)","Quartermelon","null"
"13868390","","9780080439976","AuthorsNamesList","Khalil, Tarek M./ Lefebvre, Louis A. (EDT)/ Mason, Robert M./ International Conference on Management o/ Lefebvre, Louis A.","Revaluation Books","null"
"13868391","","9780080439976","AuthorsNamesList","Edelstein","Limelight Bookshop","null"
"13868392","","9780124499836","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Bookbyte / Norwest Textbooks","null"
"13868393","","9780124499836","AuthorsNamesList","Lientz, Bennet P.; Rea, Kathryn P.","The Bookman, Inc.","null"
"13868394","","9780124499836","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","EBOOKMINE","null"
"13868395","","9780124499836","AuthorsNamesList","By (author) Lientz, Bennet P. By (author) Rea, Kathryn P.","Quartermelon","null"
"13868396","","9780124499836","AuthorsNamesList","Lientz, Bennet P.","Browns Books","null"
"13868397","","9780124499836","AuthorsNamesList","LIENTZ, BENNET P. REA, KATHRYN","Quartermelon","null"
"13868398","","9780124499836","AuthorsNamesList","By (author) Lientz, Bennet P. By (author) Rea, Kathryn P.","Stratford Books","null"
"13868399","","9780124499836","AuthorsNamesList","Lientz, Bennett P.; Rea, Kathryn","Helion & Company Ltd","null"
"13868400","","9780124499836","AuthorsNamesList","LIENTZ, BENNET P.REA, KATHRYN","LAKESIDE BOOKS","null"
"13868401","","9780124499836","AuthorsNamesList","Lientz, Bennet P.","Caiman","null"
"13868402","","9780124499836","AuthorsNamesList","Lientz, Bennet P.","TheBookCom","null"
"13868403","","9780124499836","AuthorsNamesList","Bennet P. Lientz, Kathryn Rea","Blackwell Online","null"
"13868404","","9780124499836","AuthorsNamesList","LIENTZ, BENNET P.REA, KATHRYN","LAKESIDE BOOKS","null"
"13868405","","9780124499836","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Books2Anywhere.com","null"
"13868406","","9780124499836","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Paperbackshop-US","null"
"13868407","","9780124499836","AuthorsNamesList","Lientz, Bennet P.","FREE POSTAGE ! @thebookcompany","null"
"13868408","","9780124499836","AuthorsNamesList","Lientz, Bennet P. (Author) Rea, Kathryn P. (Author) Rea, Kathryn P. (Joint Author)","Quartermelon","null"
"13868409","","9780124499836","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","Papamedia.com","null"
"13868410","","9780124499836","AuthorsNamesList","LIENTZ, BENNETT P. REA, KATHRYN","Bobs Books","null"
"13868411","","9780124499836","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Revaluation Books","null"
"13868412","","9780124499836","AuthorsNamesList","Lientz,Bennet","WorldOfBooks","null"
"13868413","","9780124499836","AuthorsNamesList","Lientz,Bennet","Gunter Koppon","null"
"13868414","","9780124499836","AuthorsNamesList","Lientz, Bennet P.","Limelight Bookshop","null"
"13868415","","9780124499836","AuthorsNamesList","Lientz,Bennet","Gunars Store","null"
"13868416","","9781555582517","AuthorsNamesList","Thomas C. Redman","A1Books","null"
"13868417","","9781555582517","AuthorsNamesList","Thomas C. Redman","A1Books","null"
"13868418","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Caiman","null"
"13868419","","9781555582517","AuthorsNamesList","By (author) Redman, Thomas","Quartermelon","null"
"13868420","","9781555582517","AuthorsNamesList","Redman, Thomas C. (Author) Daugherty, Mike (Author) Daugherty, Michael (Author)","Quartermelon","null"
"13868421","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Browns Books","null"
"13868422","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Powell's  Books","null"
"13868423","","9781555582517","AuthorsNamesList","Redman, Thomas C. Daugherty, Mike Daugherty, Michael","Blackwell Online","null"
"13868424","","9781555582517","AuthorsNamesList","Thomas Redman","Papamedia.com","null"
"13868425","","9781555582517","AuthorsNamesList","By (author) Redman, Thomas","Stratford Books","null"
"13868426","","9781555582517","AuthorsNamesList","Redman, Thomas C. (Author) Daugherty, Mike (Author) Daugherty, Michael (Author)","Stratford Books","null"
"13868427","","9781555582517","AuthorsNamesList","Thomas C Redman","SARL Culture-Factory","null"
"13868428","","9781555582517","AuthorsNamesList","REDMAN, THOMAS C.","LAKESIDE BOOKS","null"
"13868429","","9781555582517","AuthorsNamesList","REDMAN, THOMAS C.","LAKESIDE BOOKS","null"
"13868430","","9781555582517","AuthorsNamesList","Redman, Thomas C.","TheBookCom","null"
"13868431","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Versandantiquariat Robert A. Mueller","null"
"13868432","","9781555582517","AuthorsNamesList","Thomas C Redman","The Book Depository","null"
"13868433","","9781555582517","AuthorsNamesList","Redman, Thomas C.","FREE POSTAGE ! @thebookcompany","null"
"13868434","","9781555582517","AuthorsNamesList","Redman","Bobs Books","null"
"13868435","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Revaluation Books","null"
"13868436","","9781555582517","AuthorsNamesList","Redman","Books Down Under","null"
"13868437","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Books2Anywhere.com","null"
"13868438","","9781555582517","AuthorsNamesList","Redman","Gunter Koppon","null"
"13868439","","9781555582517","AuthorsNamesList","Redman","WorldOfBooks","null"
"13868440","","9781555582517","AuthorsNamesList","Thomas C. Redman","Revaluation Books","null"
"13868441","","9781555582517","AuthorsNamesList","Redman","Gunars Store","null"
"13868442","","9781555582517","AuthorsNamesList","Redman, Thomas C.","Limelight Bookshop","null"
"13868443","","9780124499683","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","BetterWorld.com","null"
"13868444","","9780124499683","AuthorsNamesList","Bennet P. Lientz;Kathryn P. Rea","OwlsBooks","null"
"13868445","","9780124499683","AuthorsNamesList","Bennet P. Lientz;Kathryn P. Rea","OwlsBooks","null"
"13868446","","9780124499683","AuthorsNamesList","Bennet P. Lientz Kathryn P. Rea","SnowLionBooks","null"
"13868447","","9780124499683","AuthorsNamesList","Bennet P. Lientz Kathryn P. Rea","Hippo Books","null"
"13868448","","9780124499683","AuthorsNamesList","Bennet P. Lientz; Kathryn P. Rea","Piedmont Books","null"
"13868449","","9780124499683","AuthorsNamesList","Bennet P. Lientz Kathryn P. Rea","UniversalAthenaeum","null"
"13868450","","9780124499683","AuthorsNamesList","Lientz Rea","B?cher Th?ne","null"
"13868451","","9780124499683","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","A1Books","null"
"13868452","","9780124499683","AuthorsNamesList","By (author) Lientz, Bennet P. By (author) Rea, Kathryn P.","Quartermelon","null"
"13868453","","9780124499683","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","A1Books","null"
"13868454","","9780124499683","AuthorsNamesList","Lientz, Bennet P.","Caiman","null"
"13868455","","9780124499683","AuthorsNamesList","By (author) Lientz, Bennet P. By (author) Rea, Kathryn P.","Stratford Books","null"
"13868456","","9780124499683","AuthorsNamesList","Bennet P Lientz","SARL Culture-Factory","null"
"13868457","","9780124499683","AuthorsNamesList","Lientz, Bennet P.","TheBookCom","null"
"13868458","","9780124499683","AuthorsNamesList","LIENTZ, BENNET P.REA, KATHRYN","LAKESIDE BOOKS","null"
"13868459","","9780124499683","AuthorsNamesList","Lientz, Bennet P.; Rea, Kathryn P.","Helion & Company Ltd","null"
"13868460","","9780124499683","AuthorsNamesList","LIENTZ, BENNET P.REA, KATHRYN","LAKESIDE BOOKS","null"
"13868461","","9780124499683","AuthorsNamesList","Bennet P Lientz","The Book Depository","null"
"13868462","","9780124499683","AuthorsNamesList","Lientz,Bennet","Bobs Books","null"
"13868463","","9780124499683","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea, Kithrya P. Rea","paperbackworld.de","null"
"13868464","","9780124499683","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea, Kithrya P. Rea","paperbackworld.de","null"
"13868465","","9780124499683","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","Papamedia.com","null"
"13868466","","9780124499683","AuthorsNamesList","Lientz,Bennet","Books Down Under","null"
"13868467","","9780124499683","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Revaluation Books","null"
"13868468","","9780124499683","AuthorsNamesList","Lientz,Bennet","WorldOfBooks","null"
"13868469","","9780124499683","AuthorsNamesList","Lientz,Bennet","Gunter Koppon","null"
"13868470","","9780124499683","AuthorsNamesList","Lientz, Bennet P.","Limelight Bookshop","null"
"13868471","","9780124499683","AuthorsNamesList","Lientz,Bennet","Gunars Store","null"
"13868472","","9780124499775","AuthorsNamesList","Bennet P. Lientz Kathryn P. Rea","Wonder Book and Video","null"
"13868473","","9780124499775","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","A1Books","null"
"13868474","","9780124499775","AuthorsNamesList","Lientz, Bennet P.","Caiman","null"
"13868475","","9780124499775","AuthorsNamesList","LIENTZ, BENNET P.REA, KATHRYN","LAKESIDE BOOKS","null"
"13868476","","9780124499775","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Books2Anywhere.com","null"
"13868477","","9780124499775","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Paperbackshop-US","null"
"13868478","","9780124499775","AuthorsNamesList","Lientz,Bennet","Bobs Books","null"
"13868479","","9780124499775","AuthorsNamesList","LIENTZ, BENNET P. REA, KATHRYN","Quartermelon","null"
"13868480","","9780124499775","AuthorsNamesList","Lientz, Bennet P. (Author) Rea, Kathryn P. (Joint Author)","Quartermelon","null"
"13868481","","9780124499775","AuthorsNamesList","Lientz, Bennet P.","TheBookCom","null"
"13868482","","9780124499775","AuthorsNamesList","Bennet P. Lientz","Papamedia.com","null"
"13868483","","9780124499775","AuthorsNamesList","Lientz, Bennet P.","FREE POSTAGE ! @thebookcompany","null"
"13868484","","9780124499775","AuthorsNamesList","Lientz,Bennet","Books Down Under","null"
"13868485","","9780124499775","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Revaluation Books","null"
"13868486","","9780124499775","AuthorsNamesList","Lientz,Bennet","WorldOfBooks","null"
"13868487","","9780124499775","AuthorsNamesList","Lientz,Bennet","Gunter Koppon","null"
"13868488","","9780124499775","AuthorsNamesList","Lientz, Bennet P.","Limelight Bookshop","null"
"13868489","","9780124499775","AuthorsNamesList","Lientz,Bennet","Gunars Store","null"
"13868490","","9780124499805","AuthorsNamesList","Bennet P. Lientz Kathryn P. Rea","UniversalAthenaeum","null"
"13868491","","9780124499805","AuthorsNamesList","Bennet P. Lientz Kathryn P. Rea","Get Used Books","null"
"13868492","","9780124499805","AuthorsNamesList","Bennet P. Lientz; Kathryn P. Rea","heather jo frey, bookseller","null"
"13868493","","9780124499805","AuthorsNamesList","Lientz, Bennet P.; Rea, Kathryn P.","The Bookman, Inc.","null"
"13868494","","9780124499805","AuthorsNamesList","Lientz, Bennet P. and Kathryn P. Rea","Ulrich Books, LLC","null"
"13868495","","9780124499805","AuthorsNamesList","Bennet P. Lientz, Kathryn P. Rea","A1Books","null"
"13868496","","9780124499805","AuthorsNamesList","LIENTZ, BENNET P.REA, KATHRYNREA KATHRYN P.","LAKESIDE BOOKS","null"
"13868497","","9780124499805","AuthorsNamesList","Lientz, Bennet P.","Caiman","null"
"13868498","","9780124499805","AuthorsNamesList","Lientz, Bennet P. (Author) Rea, Kathryn P. (Author) Rea, Kathryn P. (Joint Author)","Quartermelon","null"
"13868499","","9780124499805","AuthorsNamesList","LIENTZ, BENNET P. REA, KATHRYN REA KATHRYN P.","Quartermelon","null"
"13868500","","9780124499805","AuthorsNamesList","Lientz, Bennet P.","TheBookCom","null"
"13868501","","9780124499805","AuthorsNamesList","Bennet P. Lientz","Papamedia.com","null"
"13868502","","9780124499805","AuthorsNamesList","Lientz, Bennet P.","FREE POSTAGE ! @thebookcompany","null"
"13868503","","9780124499805","AuthorsNamesList","Lientz, Bennet P./ Rea, Kathryn P.","Revaluation Books","null"
"13868504","","9780124499805","AuthorsNamesList","Lientz, Bennet P.","Limelight Bookshop","null"
"13868505","","9780750697019","AuthorsNamesList","Charles Savage","GotBooks","null"
"13868506","","9780750697019","AuthorsNamesList","Charles Savage","Frugal Media Corporation","null"
"13868507","","9780750697019","AuthorsNamesList","Charles Savage","BookHolders","null"
"13868508","","9780750697019","AuthorsNamesList","Charles Savage","BookHolders","null"
"13868509","","9780750697019","AuthorsNamesList","Charles Savage","Great Buy Books","null"
"13868510","","9780750697019","AuthorsNamesList","Savage, Charles M","Bailey's Books","null"
"13868511","","9780750697019","AuthorsNamesList","CHARLES M. SAVAGE","Book Barn Ltd","null"
"13868512","","9780750697019","AuthorsNamesList","Charles Savage","www.anybookworld.com","null"
"13868513","","9780750697019","AuthorsNamesList","Savage, Charles M.","Bookman-Huntington","null"
"13868514","","9780750697019","AuthorsNamesList","Savage, Charles M.","The Book Store","null"
"13868515","","9780750697019","AuthorsNamesList","Savage, Charles M.","Highway Book Shop","null"
"13868516","","9780750697019","AuthorsNamesList","Savage, Charles M.","Caiman","null"
"13868517","","9780750697019","AuthorsNamesList","Savage, Charles M.","A1Books","null"
"13868518","","9780750697019","AuthorsNamesList","Savage, Charles M.","Blackwell Online","null"
"13868519","","9780750697019","AuthorsNamesList","Savage, Charles M.","A1Books","null"
"13868520","","9780750697019","AuthorsNamesList","SAVAGE","OPOE-ABE Books","null"
"13868521","","9780750697019","AuthorsNamesList","Savage, Charles M.","Revaluation Books","null"
"13868522","","9780750697019","AuthorsNamesList","Charles Savage","Papamedia.com","null"
"13868523","","9780750697019","AuthorsNamesList","Savage, Charles M.","Limelight Bookshop","null"
"13868524","","9780750698009","AuthorsNamesList","P K MCBRIDE","Jacaranda Online","null"
"13868525","","9780750698009","AuthorsNamesList","P K MCBRIDE","BetterWorld.com","null"
"13868526","","9780750698009","AuthorsNamesList","P K MCBRIDE","BetterWorld.com","null"
"13868527","","9780750698009","AuthorsNamesList","MCBRIDE, P K","lorraine leaton","null"
"13868528","","9780750698009","AuthorsNamesList","McBride, Peter","Caiman","null"
"13868529","","9780750698009","AuthorsNamesList","MCBRIDE, P K","THESAINTBOOKSTORE","null"
"13868530","","9780750698009","AuthorsNamesList","P. K. McBride","A1Books","null"
"13868531","","9780750698009","AuthorsNamesList","McBride, P. K.","the annex","null"
"13868532","","9780750698009","AuthorsNamesList","McBride, Peter McBride, P. K.","Blackwell Online","null"
"13868533","","9780750698009","AuthorsNamesList","P. K. McBride","A1Books","null"
"13868534","","9780750698009","AuthorsNamesList","McBride, P. K.","Revaluation Books","null"
"13868535","","9780750698009","AuthorsNamesList","McBride, P K","Creative Outlet","null"
"13868536","","9780750698009","AuthorsNamesList","P K MCBRIDE","Papamedia.com","null"
"13868537","","9780750698009","AuthorsNamesList","MCBRIDE, P. K.","Limelight Bookshop","null"
"13868538","","9781558608726","AuthorsNamesList","Hoos, Holger; Stutzle, Thomas","David's Books","null"
"13868539","","9781558608726","AuthorsNamesList","Hoos, Holger; Stutzle, Thomas","Collegebooksdirect.com","null"
"13868540","","9781558608726","AuthorsNamesList","Hoos, Holger","Powell's  Books","null"
"13868541","","9781558608726","AuthorsNamesList","Hoos, Holger","Caiman","null"
"13868542","","9781558608726","AuthorsNamesList","Hoos 0","SARL Culture-Factory","null"
"13868543","","9781558608726","AuthorsNamesList","By (author) Hoos, Holger H. By (author) St&uuml;tzle, Thomas","Quartermelon","null"
"13868544","","9781558608726","AuthorsNamesList","HOOS, HOLGERSTUTZLE, THOMAS","LAKESIDE BOOKS","null"
"13868545","","9781558608726","AuthorsNamesList","Holger H. Hoos","AHA-BUCH","null"
"13868546","","9781558608726","AuthorsNamesList","By (author) Hoos, Holger H. By (author) St&uuml;tzle, Thomas","Stratford Books","null"
"13868547","","9781558608726","AuthorsNamesList","Hoos, Holger","TheBookCom","null"
"13868548","","9781558608726","AuthorsNamesList","Hoos","The Book Depository","null"
"13868549","","9781558608726","AuthorsNamesList","Hoos, Holger","FREE POSTAGE ! @thebookcompany","null"
"13868550","","9781558608726","AuthorsNamesList","Holger H. Hoos, Thomas St&uuml;tzle","Papamedia.com","null"
"13868551","","9781558608726","AuthorsNamesList","Hoos, Holger","Limelight Bookshop","null"
"13868552","","9781558609327","AuthorsNamesList","Brachman, Ronald; Levesque, Hector","Sunmark Store","null"
"13868553","","9781558609327","AuthorsNamesList","Brachman, Ronald","Caiman","null"
"13868554","","9781558609327","AuthorsNamesList","Brachman, Ronald; Levesque, Hector","AshleyJohnson","null"
"13868555","","9781558609327","AuthorsNamesList","By (author) Brachman, Ronald By (author) Levesque, Hector","Quartermelon","null"
"13868556","","9781558609327","AuthorsNamesList","Brachman, Ronald J.","Browns Books","null"
"13868557","","9781558609327","AuthorsNamesList","Ronald Brachman; Hector Levesque","Book Lovers USA","null"
"13868558","","9781558609327","AuthorsNamesList","Brachman, Ronald","Powell's  Books","null"
"13868559","","9781558609327","AuthorsNamesList","Ronald Brachman","A1Books","null"
"13868560","","9781558609327","AuthorsNamesList","Ronald Brachman","A1Books","null"
"13868561","","9781558609327","AuthorsNamesList","Hector Levesque","Paperbackshop-US","null"
"13868562","","9781558609327","AuthorsNamesList","BRACHMAN, RONALD J. LEVESQUE, HECTOR J.","Quartermelon","null"
"13868563","","9781558609327","AuthorsNamesList","Brachman","SARL Culture-Factory","null"
"13868564","","9781558609327","AuthorsNamesList","Ronald J. Brachman, Hector J. Levesque","Blackwell Online","null"
"13868565","","9781558609327","AuthorsNamesList","BRACHMAN, RONALD J.LEVESQUE, HECTOR J.","LAKESIDE BOOKS","null"
